TaxonId	Svenskt namn	Vetenskapligt namn	Organismgrupp	Kategori	Observationer	Landskapstyp	Rödlistekategori	Rödlistekriterium
256011		Pseudorhyssa alpestris	stekel, insekt	Art	5	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Våtmark (V) - Har betydelse	NT	B2b(iii)
256012		Pseudorhyssa nigricornis	stekel, insekt	Art	9	Skog (S) - Stor betydelse	NT	B2b(iii)
1273	skånsk porina	Pseudosagedia borreri	svamp, lav	Art	7	Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse	CR	D
1274	stor porina	Pseudosagedia grandis	svamp, lav	Art	1	Skog (S) - Stor betydelse	RE	
1275	västlig porina	Pseudosagedia interjungens	svamp, lav	Art	2	Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	RE	
102770		Pseudosetia turgida	blötdjur	Art	0	Marin miljö (M) - Stor betydelse	DD	
101653	daggig ginstmätare	Pseudoterpna pruinata	fjäril, insekt	Art	123	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	CR	B1ab(iii,v)c(iv)
102876	rättikssjögurka	Pseudothyone raphanus	tagghuding	Art	1	Marin miljö (M) - Stor betydelse	DD	
102853	andromedasjöstjärna	Psilaster andromeda	tagghuding	Art	182	Marin miljö (M) - Stor betydelse	NT	B1ab(iii)+2ab(iii)
1318	liten järvmossa	Psilopilum cavifolium	mossa	Art	12	Fjäll (F) - Stor betydelse	VU	B2ab(ii,iii,v)
102547	tallsotblomfluga	Psilota atra	tvåvinge, insekt	Art	13	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse	VU	B2ab(iii,iv,v)
249048	eksotblomfluga	Psilota innupta	tvåvinge, insekt	Art	0	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	RE	
101655		Psilothrix viridicoerulea	skalbaggar, insekt	Art	0	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse	DD	
234637	vit lergök	Psolus squamatus	tagghuding	Art	4	Marin miljö (M) - Stor betydelse	DD	
101656	trumgräshoppa	Psophus stridulus	hopprätvinge, insekt	Art	3068	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse	EN	B2ab(i,ii,iii,iv)
1321	klot-tegellav	Psora globifera	svamp, lav	Art	103	Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Fjäll (F) - Har betydelse, Skog (S) - Har betydelse	EN	A2bc+4bc; D
1322	falsk guldskivlav	Psora testacea	svamp, lav	Art	326	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse	VU	D1
1323	öländsk tegellav	Psora vallesiaca	svamp, lav	Art	117	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse	EN	D
249984	hårskållav	Psoroma paleaceum	svamp, lav	Art	5	Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	EN	D
102487	svartbräkenmal	Psychoides verhuella	fjäril, insekt	Art	65	Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse	VU	B2ab(iii)c(iv)
101660	blå tisteljordloppa	Psylliodes chalcomera	skalbaggar, insekt	Art	62	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	VU	B2b(iii)c(iv)
101661	vägsenapsjordloppa	Psylliodes cuprea	skalbaggar, insekt	Art	44	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	VU	B2b(iii)c(iv)
101662	bolmörtsjordloppa	Psylliodes hyoscyami	skalbaggar, insekt	Art	15	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	EN	B2ab(iii)c(iv)
101664	stillfröjordloppa	Psylliodes tricolor	skalbaggar, insekt	Art	149	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	VU	B2b(iii)c(iv)
101665		Ptenidium gressneri	skalbaggar, insekt	Art	187	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	NT	B2ab(iii)
217690	spetsig knubbsjöstjärna	Pteraster militaris	tagghuding	Art	6	Marin miljö (M) - Stor betydelse	VU	D2
217691	femhörnig knubbsjöstjärna	Pteraster pulvillus	tagghuding	Art	2	Marin miljö (M) - Stor betydelse	VU	D2
243961		Pterella grisea	tvåvinge, insekt	Art	0	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse	NT	B1ab(iii)+2ab(iii)
101668	sandgeting	Pterocheilus phaleratus	stekel, insekt	Art	52	Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse	EN	B2ab(ii,iii)c(iv)
1326	stjärtmossa	Pterygoneurum ovatum	mossa	Art	304	Jordbrukslandskap (J) - Stor betydelse	NT	C2a(i)
101674		Pteryx splendens	skalbaggar, insekt	Art	54	Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse	NT	B2ab(iii)
251431	fjäderdun	Ptilothamnion pluma	alg	Art	1	Marin miljö (M) - Stor betydelse	DD	
105303		Ptinus lichenum	skalbaggar, insekt	Art	2	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	NT	B2ab(iii)
105306		Ptinus podolicus	skalbaggar, insekt	Art	63	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse	NT	B2ab(iii)
102490	hedblomsterstävmal	Ptocheuusa inopella	fjäril, insekt	Art	5	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Havsstrand (H) - Har betydelse	EN	B1ab(iii,iv)+2ab(iii,iv)
2691	strimbågmossa	Ptychodium plicatum	mossa	Art	152	Fjäll (F) - Stor betydelse	NT	A3c; C2a(i)
1327	atlantmossa	Ptychomitrium polyphyllum	mossa	Art	3	Skog (S) - Stor betydelse	RE	
102065	slank glansmygga	Ptychoptera longicauda	tvåvinge, insekt	Art	9	Skog (S) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse	NT	B2a
102066	videkärrglansmygga	Ptychoptera scutellaris	tvåvinge, insekt	Art	2	Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse	DD	
100337	sidendyngbagge	Pubinus tomentosus	skalbaggar, insekt	Art	11	Jordbrukslandskap (J) - Stor betydelse	EN	B1ab(iii)c(iv)+2ab(iii)c(iv)
264414	nordsaltgräs	Puccinellia nutkaënsis	kärlväxt	Art	14	Fjäll (F) - Stor betydelse	VU	D1
1329	loppört	Pulicaria vulgaris	kärlväxt	Art	186	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	RE	
1330	smalbladig lungört	Pulmonaria angustifolia	kärlväxt	Art	2040	Jordbrukslandskap (J) - Stor betydelse	EN	B2ab(i,ii,iii,v)
1331	fläcklungört	Pulmonaria officinalis	kärlväxt	Art	744	Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse	VU	C1
1332	nipsippa	Pulsatilla patens	kärlväxt	Art	1133	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	NT	B2ab(iii,v)
1853	mosippa	Pulsatilla vernalis	kärlväxt	Art	15052	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	EN	A2ac
222886	backsippa	Pulsatilla vulgaris	kärlväxt	Art	24202	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse	VU	A2b
1333	gotlandssippa	Pulsatilla vulgaris subsp. gotlandica	kärlväxt	Underart	426	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	D2
224913	vanlig backsippa	Pulsatilla vulgaris subsp. vulgaris	kärlväxt	Underart	15266	Jordbrukslandskap (J) - Stor betydelse	VU	A2bc+4b
102757		Pulsellum lofotense	blötdjur	Art	1	Marin miljö (M) - Stor betydelse	RE	
263715	krustkudde	Pulvinularia suecica	alg, bakterie	Art	0	Sötvatten (L) - Stor betydelse	DD	
217915		Puncturella noachina	blötdjur	Art	18	Marin miljö (M) - Stor betydelse	EN	B1ab(i,ii,iii)+2ab(i,ii,iii)
250126	kärrpuppsnäcka	Pupilla alpicola pratensis	blötdjur	Underart	193	Våtmark (V) - Stor betydelse	NT	B2a
218042	mindre bandtångsnäcka	Pusillina inconspicua	blötdjur	Art	9	Marin miljö (M) - Stor betydelse	DD	
1338	storporig brandticka	Pycnoporellus alboluteus	svamp	Art	118	Skog (S) - Stor betydelse	CR	C2a(i)
229799	staketflarnlav	Pycnora praestabilis	svamp, lav	Art	343	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	NT	D1
101685	rysk högstjärt	Pygaera timon	fjäril, insekt	Art	149	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	B2ab(iii,v)c(iv)
101686	brunt ljusmott	Pyralis lienigialis	fjäril, insekt	Art	4	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	DD	
1340	pyramidmossa	Pyramidula tetragona	mossa	Art	24	Jordbrukslandskap (J) - Stor betydelse	RE	
102492	sandfältsljusmott	Pyrausta aerealis	fjäril, insekt	Art	123	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Havsstrand (H) - Har betydelse	VU	B2ab(ii,iii,iv,v)
102491	gördelljusmott	Pyrausta cingulata	fjäril, insekt	Art	68	Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse	VU	B2ab(iii)
215482	svart ljusmott	Pyrausta nigrata	fjäril, insekt	Art	188	Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse	NT	B2b(i,ii,iii,iv,v)
215481	dubbelbandat ljusmott	Pyrausta ostrinalis	fjäril, insekt	Art	474	Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse	NT	B2ab(iii)
102493	porfyrljusmott	Pyrausta porphyralis	fjäril, insekt	Art	41	Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	VU	B2ab(ii,iv)
102494	blodrött ljusmott	Pyrausta sanguinalis	fjäril, insekt	Art	51	Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse	EN	B2ab(iii)
229815	hasselvårtlav	Pyrenula coryli	svamp, lav	Art	56	Skog (S) - Stor betydelse	CR	D
1341	barkvårtlav	Pyrenula laevigata	svamp, lav	Art	9	Skog (S) - Stor betydelse	RE	
1342	bokvårtlav	Pyrenula nitida	svamp, lav	Art	8132	Skog (S) - Stor betydelse	NT	A2bc+3bc+4bc
1343	askvårtlav	Pyrenula nitidella	svamp, lav	Art	203	Skog (S) - Stor betydelse	EN	A2bc+3bc+4bc; D
1826	atlantisk vårtlav	Pyrenula occidentalis	svamp, lav	Art	0	Skog (S) - Stor betydelse	CR	D
101688	kattunvisslare	Pyrgus alveus	fjäril, insekt	Art	855	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	VU	B2ab(ii,iii,iv,v)c(iv)
101689	backvisslare	Pyrgus armoricanus	fjäril, insekt	Art	393	Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse	VU	D1
1344	sandpyrola	Pyrola rotundifolia subsp. maritima	kärlväxt	Underart	6	Havsstrand (H) - Har betydelse, Jordbrukslandskap (J) - Har betydelse, Våtmark (V) - Har betydelse	RE	
5728		Pyropyxis rubra	svamp	Art	21	Skog (S) - Stor betydelse	DD	
101691	mindre barkplattbagge	Pytho abieticola	skalbaggar, insekt	Art	117	Skog (S) - Stor betydelse	VU	B2ab(iii,iv)
101692	större barkplattbagge	Pytho kolwensis	skalbaggar, insekt	Art	378	Skog (S) - Stor betydelse	EN	B2ab(i,iii,iv)
4070	ö-nästing	Quaternaria dissepta	svamp	Art	100	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	NT	A2ce+3ce+4ce; D1
101694		Quedius balticus	skalbaggar, insekt	Art	22	Havsstrand (H) - Stor betydelse	NT	B1b(iii)+2b(iii)
101693	småögd lundkortvinge	Quedius fulgidus	skalbaggar, insekt	Art	43	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Skog (S) - Har betydelse	NT	B2b(iii)
104144		Quedius lundbergi	skalbaggar, insekt	Art	22	Skog (S) - Stor betydelse	NT	B2b(iii)
101697		Quedius truncicola	skalbaggar, insekt	Art	54	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse	VU	B2ab(iii)
101698		Quedius vexans	skalbaggar, insekt	Art	3	Jordbrukslandskap (J) - Stor betydelse	VU	B1ab(iii)+2ab(iii)
2514	fjällraggmossa	Racomitrium macounii	mossa	Art	41	Fjäll (F) - Stor betydelse	VU	A3c
1910	dvärglin	Radiola linoides	kärlväxt	Art	3687	Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Urban miljö (U) - Har betydelse	NT	A2b; B2ab(iii,iv,v)
1347	asptagging	Radulodon erikssonii	svamp	Art	60	Skog (S) - Stor betydelse	VU	C2a(i)
101699	tvärbandvingad skridfluga	Rainieria calceata	tvåvinge, insekt	Art	6	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	EN	B2ab(ii,iii,iv,v)c(iv)
102133	knaggrocka	Raja clavata	fisk	Art	16	Marin miljö (M) - Stor betydelse	NT	A2bd
235068	vitrocka	Rajella lintea	fisk	Art	2	Marin miljö (M) - Stor betydelse	NT	B1a
1348	hjälmbrosklav	Ramalina baltica	svamp, lav	Art	1983	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse	NT	A2bc+3bc+4bc
1349	rännformig brosklav	Ramalina calicaris	svamp, lav	Art	543	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse	VU	D1
229831	elegant brosklav	Ramalina elegans	svamp, lav	Art	53	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	EN	D
1350	trubbig brosklav	Ramalina obtusata	svamp, lav	Art	471	Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse	VU	A2bc+4bc
1351	finflikig brosklav	Ramalina roesleri	svamp, lav	Art	154	Skog (S) - Stor betydelse, Havsstrand (H) - Har betydelse	VU	A2bc+3bc+4bc; D1
1352	småflikig brosklav	Ramalina sinensis	svamp, lav	Art	1774	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	NT	A2bc+3bc+4bc
1353	trådbrosklav	Ramalina thrausta	svamp, lav	Art	1619	Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse	EN	A2bc+3bc+4bc
233191	rostfotad fingersvamp	Ramaria bataillei	svamp	Art	20	Skog (S) - Stor betydelse	VU	D1
2051	rotfingersvamp	Ramaria boreimaxima	svamp	Art	783	Skog (S) - Stor betydelse	VU	A2c+3c+4c
5734	druvfingersvamp	Ramaria botrytis	svamp	Art	1268	Skog (S) - Stor betydelse	NT	A2c+3c+4c
6003426	kalkfingersvamp	Ramaria brienzensis	svamp	Art	9	Skog (S) - Stor betydelse	EN	D
5735	svartnande fingersvamp	Ramaria broomei	svamp	Art	36	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	EN	C2a(i)
5745	gyllenfingersvamp	Ramaria brunneicontusa	svamp	Art	351	Skog (S) - Stor betydelse	VU	A2c+3c+4c
1354	smaragdfingersvamp	Ramaria echinovirens	svamp	Art	19	Skog (S) - Stor betydelse	EN	D
256840	lilafotad fingersvamp	Ramaria fennica	svamp	Art	164	Skog (S) - Stor betydelse	EN	C2a(i)
6040064		Ramaria flava var. flava	svamp	Varietet	1	Skog (S) - Stor betydelse	EN	D
6040063	roslagsfingersvamp	Ramaria flava var. pinicola	svamp	Varietet	7	Skog (S) - Stor betydelse	VU	D1
233192	solfingersvamp	Ramaria flavobrunnescens	svamp	Art	124	Skog (S) - Stor betydelse	NT	D1
233194	laxfingersvamp	Ramaria flavosalmonicolor	svamp	Art	58	Skog (S) - Stor betydelse	VU	D1
1355	lömsk fingersvamp	Ramaria formosa	svamp	Art	100	Skog (S) - Stor betydelse	NT	D1
256841	grålila fingersvamp	Ramaria fumigata	svamp	Art	68	Skog (S) - Stor betydelse	NT	D1
6040065	ekfingersvamp	Ramaria grandipes	svamp	Art	33	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	EN	C2a(i)
5744	glödfingersvamp	Ramaria ignicolor	svamp	Art	13	Skog (S) - Stor betydelse	DD	
256335	taggfingersvamp	Ramaria karstenii	svamp	Art	318	Skog (S) - Stor betydelse	VU	A2c+3c+4c
256754	lundfingersvamp	Ramaria krieglsteineri	svamp	Art	47	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse	NT	D1
5733	såpfingersvamp	Ramaria lutea	svamp	Art	275	Skog (S) - Stor betydelse	NT	B2b(iii)
256756	blek fingersvamp	Ramaria pallida	svamp	Art	1081	Skog (S) - Stor betydelse	NT	A2c+3c+4c; C2a(i)
6039941	gelatinfingersvamp	Ramaria primulina	svamp	Art	33	Skog (S) - Stor betydelse	DD	
1356	stäppfingersvamp	Ramaria roellinii	svamp	Art	130	Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse	VU	D1
233196	fjällfotad fingersvamp	Ramaria rufescens	svamp	Art	80	Skog (S) - Stor betydelse	VU	A2c+3c+4c; C2a(i)
5747	läderdoftande fingersvamp	Ramaria safraniolens	svamp	Art	634	Skog (S) - Stor betydelse	VU	A2c+3c+4c
1357	fläckfingersvamp	Ramaria sanguinea	svamp	Art	415	Skog (S) - Stor betydelse	VU	C2a(i)
5749	citronfingersvamp	Ramaria schildii	svamp	Art	27	Skog (S) - Stor betydelse	VU	C2a(i)
256842	sydlig taggfingersvamp	Ramaria spinulosa	svamp	Art	116	Skog (S) - Stor betydelse	VU	D1
2049	praktfingersvamp	Ramaria subbotrytis	svamp	Art	73	Skog (S) - Stor betydelse	VU	C2a(i)
5754	gultoppig fingersvamp	Ramaria testaceoflava	svamp	Art	1456	Skog (S) - Stor betydelse	NT	A2c+3c+4c
6039940	mandarinfingersvamp	Ramaria tridentina	svamp	Art	44	Skog (S) - Stor betydelse	DD	
357	sotfingersvamp agg.	Ramariopsis asperulospora/Clavaria atrofusca	svamp	Kollektivtaxon	48	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse	VU	A2c+3c+4c; C1+2a(i)
1358	saffransfingersvamp	Ramariopsis crocea	svamp	Art	140	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	C2a(i)
1359	violfingersvamp	Ramariopsis pulchella	svamp	Art	64	Skog (S) - Stor betydelse	VU	C2a(i)
371	ljus ängsfingersvamp	Ramariopsis subtilis	svamp	Art	495	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	NT	A2c+3c+4c
229821	vedflamlav	Ramboldia elabens	svamp, lav	Art	4998	Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	NT	A2b+3d+4c; D1
1812	staketflamlav	Ramboldia insidiosa	svamp, lav	Art	147	Jordbrukslandskap (J) - Stor betydelse	VU	D1
1827	större småstjärna	Ramonia chrysophaea	svamp, lav	Art	16	Skog (S) - Stor betydelse	EN	D
100117	långbensgroda	Rana dalmatina	groddjur	Art	4949	Skog (S) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse	NT	
100120	vildren	Rangifer tarandus	däggdjur	Art	78	Fjäll (F) - Stor betydelse, Skog (S) - Stor betydelse	RE	
1361	åkerranunkel	Ranunculus arvensis	kärlväxt	Art	2002	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse	NT	B2ab(i,ii,iii,iv,v)
1363	jättemöja	Ranunculus fluitans	kärlväxt	Art	606	Sötvatten (L) - Stor betydelse	VU	D2
1364	murgrönsmöja	Ranunculus hederaceus	kärlväxt	Art	538	Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse, Urban miljö (U) - Har betydelse	NT	B1a+2a
1366	gotlandsranunkel	Ranunculus ophioglossifolius	kärlväxt	Art	0	Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse	EN	B1ac(iv); D
224932	vanlig backsmörblomma	Ranunculus polyanthemos subsp. polyanthemos	kärlväxt	Underart	1213	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse	NT	A2b
264438	raggsmörblomma	Ranunculus subborealis subsp. villosus	kärlväxt	Underart	9	Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse	DD	
1368	polarsmörblomma	Ranunculus sulphureus	kärlväxt	Art	88	Fjäll (F) - Stor betydelse	VU	D1+2
220571	åkerrättika	Raphanus raphanistrum	kärlväxt	Art	5373	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse	VU	A2bc
218084		Raphitoma concinna	blötdjur	Art	0	Marin miljö (M) - Stor betydelse	DD	
102808		Raphitoma echinata	blötdjur	Art	0	Marin miljö (M) - Stor betydelse	DD	
102910		Raphitoma purpurea	blötdjur	Art	1	Marin miljö (M) - Stor betydelse	DD	
100121	svartråtta	Rattus rattus	däggdjur	Art	16	Urban miljö (U) - Stor betydelse	RE	
1769	frostfläck	Reichlingia zwackhii	svamp, lav	Art	123	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	CR	A3bc
101700	eksavknäppare	Reitterelater dubius	skalbaggar, insekt	Art	0	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	CR	B1ab(iii)
100123	pungmes	Remiz pendulinus	fågel	Art	15365	Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse	CR	D
101701		Remus sericeus	skalbaggar, insekt	Art	17	Havsstrand (H) - Stor betydelse	VU	B1b(iii)c(iv)+2b(iii)c(iv)
1369	lågahylsskinn	Repetobasidium conicum	svamp	Art	7	Skog (S) - Stor betydelse	DD	
1370		Repetobasidium macrosporum	svamp	Art	5	Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse	DD	
5768	hylsskinn	Repetobasidium mirificum	svamp	Art	23	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	DD	
1371		Repetobasidium vestitum	svamp	Art	2	Skog (S) - Stor betydelse	DD	
1372		Repetobasidium vile	svamp	Art	10	Skog (S) - Stor betydelse	DD	
6008693	kritporing	Resinoporia crassa	svamp	Art	39	Skog (S) - Stor betydelse	CR	C2a(i)
6008691	grankritporing	Resinoporia cretacea	svamp	Art	2	Skog (S) - Stor betydelse	DD	
3009	doftporing	Resinoporia piceata	svamp	Art	12	Skog (S) - Stor betydelse	VU	C2a(i)
249088	glansig riskornssnäcka	Retusa nitidula	blötdjur	Art	0	Marin miljö (M) - Stor betydelse	VU	D2
101702	Sahlbergs halvknäppare	Rhacopus sahlbergi	skalbaggar, insekt	Art	28	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	B2ab(iii)
101703	gul snäppfluga	Rhagio immaculatus	tvåvinge, insekt	Art	2	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	RE	
101704	ekträdlöpare	Rhagium sycophanta	skalbaggar, insekt	Art	1019	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	NT	B2ab(iii)
102331		Rhantus bistriatus	skalbaggar, insekt	Art	26	Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	NT	B2b(iii)
101705	finsk gulbuk	Rhantus fennicus	skalbaggar, insekt	Art	14	Sötvatten (L) - Stor betydelse	NT	B2b(iii)
240168		Rhaphium basale	tvåvinge, insekt	Art	1	Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse	VU	B2ab(iii)c(iv)
214205	skörbjuggsörtsmal	Rhigognostis annulatella	fjäril, insekt	Art	10	Havsstrand (H) - Stor betydelse	NT	B1ac(iv)+2ac(iv)
214208	nordlig senapsmal	Rhigognostis kuusamoensis	fjäril, insekt	Art	3	Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse	DD	
1373	åkerskallra	Rhinanthus angustifolius subsp. apterus	kärlväxt	Underart	271	Jordbrukslandskap (J) - Stor betydelse	EN	B2ab(i,ii,iii,iv,v)c(iv); D
249008	öselskallra	Rhinanthus osiliensis	kärlväxt	Art	100	Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	NT	B1a+2a; D2
101706	hagnäbbfluga	Rhingia rostrata	tvåvinge, insekt	Art	0	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	RE	
101013	backraggvivel	Rhinusa collina	skalbaggar, insekt	Art	56	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	NT	B2ab(iii)
101015	slät raggvivel	Rhinusa linariae	skalbaggar, insekt	Art	67	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	NT	B2ab(iii)
101014	kustraggvivel	Rhinusa pilosa	skalbaggar, insekt	Art	34	Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse	NT	B2ab(iii)
101707		Rhithrogena germanica	dagslända, insekt	Art	411	Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse	NT	B2b(iii)
300	svavelskinn	Rhizochaete sulphurina	svamp	Art	2	Skog (S) - Stor betydelse	VU	D1
381	stor vårtrattskivling	Rhizocybe vermicularis	svamp	Art	198	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	NT	C2a(i)
1376	polarrundmossa	Rhizomnium andrewsianum	mossa	Art	9	Fjäll (F) - Stor betydelse	VU	B2ab(iii,v)
232192	liten filtrundmossa	Rhizomnium gracile	mossa	Art	3	Fjäll (F) - Stor betydelse	VU	B2ab(iii,v)
100772	grön barkglansbagge	Rhizophagus aeneus	skalbaggar, insekt	Art	51	Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse	NT	B2ab(iii)
101708	bokbarkglansbagge	Rhizophagus brancsiki	skalbaggar, insekt	Art	112	Skog (S) - Stor betydelse	VU	B2ab(iii)
105456		Rhizophagus grandis	skalbaggar, insekt	Art	69	Skog (S) - Stor betydelse	NT	B2ab(iii)
